time,time_raw,flux
54962.1422402,54962.1422402,-815.907850103674
54962.1626749,54962.1626749,-740.0355371710233
54962.1831095,54962.1831095,-281.6052043827849
54962.2035441,54962.2035441,-546.0346467369991
54962.2239788,54962.2239788,-295.99015467499714
54962.2444134,54962.2444134,32.867534172245456
54962.2648479,54962.2648479,-269.3366161193428
54962.2852826,54962.2852826,-306.2224781960458
54962.3057173,54962.3057173,-185.6819531192389
54962.3261518,54962.3261518,-117.08783243670759
54962.3465864,54962.3465864,-50.236314544339834
54962.3670211,54962.3670211,-164.05901701310646
54962.3874557,54962.3874557,504.2493317868637
54962.4078903,54962.4078903,315.0755591818733
54962.4283249,54962.4283249,310.76102666394956
54962.4487596,54962.4487596,75.16388537877137
54962.4691942,54962.4691942,62.11619256857935
54962.4896288,54962.4896288,-277.74618775042654
54962.5100635,54962.5100635,-34.102848456264596
54962.530498,54962.530498,77.48183978746147
54962.5509326,54962.5509326,277.815712364942
54962.5713673,54962.5713673,241.07053222154713
54962.5918019,54962.5918019,293.46097976176827
54962.6122365,54962.6122365,540.1830835837602
54962.6326711,54962.6326711,202.13546564870128
54962.6531057,54962.6531057,569.7475316934845
54962.6735404,54962.6735404,-53.624483825842646
54962.693975,54962.693975,228.03489109772647
54962.7144096,54962.7144096,135.4123634196696
54962.7348442,54962.7348442,810.2271215751057
54962.7552789,54962.7552789,5.285767846568973
54962.7757135,54962.7757135,-334.29114994832946
54962.7961482,54962.7961482,-567.7514332617579
54962.8165827,54962.8165827,-675.5931570532524
54962.8370173,54962.8370173,-622.7770961227028
54962.857452,54962.857452,-371.6170119949138
54962.8778866,54962.8778866,-519.3667698516434
54962.8983212,54962.8983212,-145.97741214975417
54962.9187558,54962.9187558,-162.53610547848723
54962.9391904,54962.9391904,-258.41103957212465
54962.9596251,54962.9596251,80.25230100696464
54962.9800597,54962.9800597,92.84746599571676
54963.0004942,54963.0004942,172.82803810900688
54963.0209289,54963.0209289,-111.13703818905562
54963.0413635,54963.0413635,-401.27334028425764
54963.061798,54963.061798,-327.72083994892546
54963.0822327,54963.0822327,-672.8982851220567
54963.1026674,54963.1026674,-509.39117486153793
54963.1231019,54963.1231019,-482.74026050605687
54963.1435365,54963.1435365,-195.14356969297265
54963.1639712,54963.1639712,-397.36828751557005
54963.1844059,54963.1844059,12.719041987319883
54963.2048404,54963.2048404,337.1504158866104
54963.225275,54963.225275,261.6289963988627
54963.2457097,54963.2457097,271.52081210738794
54964.5126552,54964.5126552,-238.41165758829243
54964.53309,54964.53309,-391.5039057125636
54964.5535246,54964.5535246,-396.2614184239345
54964.5739591,54964.5739591,-144.40733225122815
54964.5943937,54964.5943937,-351.4303536191596
54964.6148284,54964.6148284,-6.27686123957271
54964.6352629,54964.6352629,162.77499506311986
54964.6556975,54964.6556975,565.5515464044538
54964.6761322,54964.6761322,420.5696649766859
54964.6965668,54964.6965668,457.51969753492756
54964.7170014,54964.7170014,290.15831623887163
54964.737436,54964.737436,-198.8291959096976
54964.7578707,54964.7578707,-342.7824433279851
54964.7783052,54964.7783052,-532.1835786659135
54964.7987398,54964.7987398,-945.8079314872197
54964.8191745,54964.8191745,-634.898386139412
54964.839609,54964.839609,-711.098590772317
54964.8600436,54964.8600436,-225.48150420233986
54964.8804782,54964.8804782,186.63507529489732
54964.9009129,54964.9009129,159.27329003736827
54964.9213475,54964.9213475,632.5894835668807
54964.9417821,54964.9417821,213.61288869414312
54964.9622167,54964.9622167,274.64924752398156
54964.9826513,54964.9826513,-181.6262133750457
54965.0030859,54965.0030859,-94.22143339828573
54965.0235204,54965.0235204,-624.3958538537743
54965.0439551,54965.0439551,-483.11317157887976
54965.0643897,54965.0643897,-402.62998553282034
54965.0848242,54965.0848242,-84.43778943850523
54965.1052588,54965.1052588,504.5372510988933
54965.1256936,54965.1256936,890.7086269940999
54965.1461281,54965.1461281,294.18770907810824
54965.1665627,54965.1665627,172.5317716589226
54965.1869974,54965.1869974,-501.39141809399706
54965.207432,54965.207432,-721.5754482807233
54965.2278665,54965.2278665,-494.3055773653008
54965.2483011,54965.2483011,-316.35854107593286
54965.2687358,54965.2687358,129.13607887630042
54965.2891703,54965.2891703,120.04916470046358
54965.3096049,54965.3096049,184.20128266467668
54965.3300396,54965.3300396,-122.5203859288323
54965.3504741,54965.3504741,-323.30855091717535
54965.3709087,54965.3709087,-547.3034028110906
54965.3913434,54965.3913434,-485.40119476283917
54965.411778,54965.411778,-177.35084151979936
54965.4322126,54965.4322126,178.44305272534365
54965.4526472,54965.4526472,683.7778670354891
54965.4730819,54965.4730819,923.3654938672411
54965.4935164,54965.4935164,790.4945153053937
54965.513951,54965.513951,592.0064364890216
54965.5343855,54965.5343855,-304.60728672407515
54965.5548202,54965.5548202,-513.1519436737335
54965.5752548,54965.5752548,-398.9789904818865
54965.5956893,54965.5956893,-564.3602183095148
54965.616124,54965.616124,-552.3110394649378
54965.6365586,54965.6365586,-353.8469077345462
54965.6569932,54965.6569932,-601.6312566447932
54965.6774277,54965.6774277,-483.03943887963237
54965.6978625,54965.6978625,-569.3039559294264
54965.7182971,54965.7182971,-370.4496232647097
54965.7387316,54965.7387316,-706.4836273253821
54965.7591663,54965.7591663,-498.01519356388985
54965.7796009,54965.7796009,-411.4224336943018
54965.8000354,54965.8000354,-89.2138183459309
54965.82047,54965.82047,-370.35421005947757
54965.8409047,54965.8409047,-316.0165674125827
54965.8613392,54965.8613392,-733.952140396754
54965.8817738,54965.8817738,-599.0973810641067
54965.9022085,54965.9022085,-352.7467503224489
54965.922643,54965.922643,-403.67103456210697
54965.9430776,54965.9430776,-293.95914996594183
54965.9635122,54965.9635122,-498.2808401207616
54965.9839469,54965.9839469,-869.1358876106286
54966.0043814,54966.0043814,-1044.9538704187469
54966.024816,54966.024816,-1112.035282715203
54966.0452506,54966.0452506,-933.2510637940691
54966.0656852,54966.0656852,-726.3002711082377
54966.0861198,54966.0861198,-397.8277990159274
54966.1065544,54966.1065544,-158.96483350851136
54966.126989,54966.126989,-393.2509319648759
54966.1474236,54966.1474236,-722.6841018330944
54966.1678583,54966.1678583,-746.9904376280525
54966.1882929,54966.1882929,-718.9862208263028
54966.2087276,54966.2087276,-755.8000686687077
54966.2291621,54966.2291621,-615.1861675310057
54966.2495967,54966.2495967,-255.41309000113108
54966.2700313,54966.2700313,-53.63680679310245
54966.2904659,54966.2904659,139.82084968451449
54966.3109005,54966.3109005,195.30360289611662
54966.331335,54966.331335,17.21959341523194
54966.3517697,54966.3517697,-119.44773412105295
54966.3722043,54966.3722043,61.59280368580394
54966.3926389,54966.3926389,-90.32480373017796
54966.4130735,54966.4130735,10.00539059052906
54966.4335081,54966.4335081,684.9226940806169
54966.4539427,54966.4539427,396.4855893271439
54966.4743772,54966.4743772,256.11461772726227
54966.4948119,54966.4948119,-130.81493457283008
54966.5152465,54966.5152465,51.912052441933895
54966.535681,54966.535681,-143.81951832364885
54966.5561157,54966.5561157,-448.343794501495
54966.5765503,54966.5765503,-436.20087397046734
54966.5969848,54966.5969848,156.42724307460065
54966.6174194,54966.6174194,250.648548838026
54966.6378541,54966.6378541,789.8192854073573
54966.6582887,54966.6582887,345.28048458744263
54966.6787232,54966.6787232,-363.7010214465794
54966.6991579,54966.6991579,-531.6608793645614
54966.7195925,54966.7195925,-871.3348183309021
54966.740027,54966.740027,-629.9496007894421
54966.7604616,54966.7604616,-663.3440224266033
54966.7808963,54966.7808963,-628.7936954130174
54966.8013308,54966.8013308,-735.5765807120321
54966.821765399996,54966.821765399996,-453.3310868616459
54966.8422,54966.8422,-390.2009906603582
54966.8626346,54966.8626346,-388.9581794001052
54966.8830692,54966.8830692,-236.19468817677077
54966.9035038,54966.9035038,-173.6206810966035
54966.9239384,54966.9239384,-323.218262184839
54966.944373,54966.944373,-606.6500471896612
54966.9648076,54966.9648076,-367.1412811591068
54966.9852421,54966.9852421,-129.0000758798729
54967.0056768,54967.0056768,84.17595125721397
54967.0261114,54967.0261114,539.4806504124267
54967.0465459,54967.0465459,620.0113138674022
54967.0669806,54967.0669806,663.2790798753001
54967.0874152,54967.0874152,481.1527110477899
54967.1078497,54967.1078497,235.5433233459873
54967.1282843,54967.1282843,-158.77731717741779
54967.148719,54967.148719,-417.537574012242
54967.1691536,54967.1691536,-607.8507511626077
54967.1895881,54967.1895881,-452.2801886741737
54967.2100228,54967.2100228,-80.1467593964486
54967.2304574,54967.2304574,678.7348470149406
54967.2508918,54967.2508918,585.41319901406
54967.2713264,54967.2713264,578.3502329951609
54967.2917611,54967.2917611,424.9938051640105
54967.3121956,54967.3121956,111.26071043818794
54967.3326302,54967.3326302,108.61017424894979
54967.3530649,54967.3530649,70.79225483633277
54967.3734994,54967.3734994,370.66371108547685
